row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Mots_18102024_Foodomics_CSF1_S46.mzML Peak area,Mots_18102024_Foodomics_CSF1_S47.mzML Peak area,Mots_18102024_Foodomics_CSF1_S48.mzML Peak area,Mots_18102024_Foodomics_CSF2_S49.mzML Peak area,Mots_18102024_Foodomics_CSF2_S50.mzML Peak area,Mots_18102024_Foodomics_CSF2_S51.mzML Peak area,
2041,643.1401452316346,8.716595,,,,,,,,,,,31.213224,8.555341,4.0876865,138.21034,133.3843,151.99983,
2036,449.28564040744453,8.717051,,,,161,,,,,,,0,0,852.88763,0,0,0,
2039,355.28242868716234,8.719025,,,,161,,,,,,,1705.0764,1843.9856,1948.705,564.4374,611.6085,598.11584,
2037,696.4141244965264,8.721119,,,,161,75,[M+NH4]+,,2,2046;2037,678.38034,268.14935,295.09128,307.41492,27.665855,30.747004,70.716835,
2038,701.2419327607741,8.721148,,,,,,,,,,,202.2336,214.12341,231.29373,15.948738,16.838104,24.880558,
2045,337.2722738399506,8.721476,,,,161,,,,,,,736.45245,802.74585,721.214,216.25629,196.63263,183.41342,
2046,701.3695980305437,8.721498,,,,161,75,[M+Na]+,,2,2046;2037,678.38034,8706.879,9028.17,10081.268,3135.5835,3197.6292,3161.1404,
2051,452.27538624431173,8.734655,,,,161,,,,,,,354.34854,391.5293,390.81998,9.989011,27.907507,67.87206,
2057,539.3145289376075,8.73652,,,,161,,,,,,,775.87305,783.91235,904.5454,526.038,538.6486,539.4082,
2061,297.24505387386074,8.739511,,,,161,,,,,,,3049.927,3365.944,3486.3965,1143.5214,1205.5238,1246.1014,
2062,677.3696745711425,8.748552,,,,,,,,,,,1016.689,1078.8945,1172.8,515.04645,505.65924,549.75256,
2064,865.4375848881887,8.752184,,,,,,,,,,,745.3827,845.4437,868.2086,461.2351,497.0062,491.185,
2068,497.32079461043395,8.763599,,,,163,,,,,,,493.18652,508.70956,549.7358,272.8712,263.00937,254.42374,
2079,295.225365250532,8.76722,,,,163,76,[M+H]+,,2,2074;2079,294.21812,353.56744,315.385,227.45961,148.77425,165.58025,160.92288,
2074,317.2073756753877,8.767227,,,,163,76,[M+Na]+,,2,2074;2079,294.21812,212.7219,259.48788,271.148,186.92818,199.1018,189.6468,
2075,425.21301858930065,8.767227,,,,163,,,,,,,548.74164,596.646,654.73535,508.28174,509.34286,538.90643,
2070,293.2096755612028,8.767825,,,,163,,,,,,,535.49036,331.54077,303.78552,71.41187,74.945404,124.3784,
2077,609.1583379969403,8.76783,,,,163,,,,,,,450.77896,354.99527,180.78087,468.38257,443.39578,491.02472,
2080,577.1320950221508,8.769031,,,,163,77,[M+H]+,,3,2080;2081;2083,576.1248,3944.493,3280.8054,1760.6587,4243.79,4172.8394,4416.5483,
2081,594.1586438989538,8.770841,,,,163,77,[M+NH4]+,,4,2080;2081;2083;2085,576.1248,758.11145,620.30365,349.64813,1024.4987,951.47424,1054.9825,
2083,599.113978834247,8.773263,,,,163,77,[M+Na]+,,3,2080;2081;2083,576.1248,2666.9622,2235.4348,1275.66,4211.738,4122.6074,4458.5034,
2085,615.0879651278276,8.776897,,,,163,77,[M+K]+,,2,2081;2085,576.1248,60.158318,9.809973,4.035427,129.25237,142.49135,158.02644,
2086,513.3019388532626,8.779939,,,,,,,,,,,319.97104,329.6655,389.9163,207.56593,211.71994,212.12827,
2087,427.3020863928712,8.780544,,,,,,,,,,,1134.8757,641.4517,1422.6377,699.31714,705.528,692.6041,
2095,640.3436891351196,8.802372,,,,167,,,,,,,271.683,298.6233,313.01544,0,0,0,
2098,323.2542535802466,8.805581,,,,167,78,[M+Na]+,,2,2098;2099,300.26524,8436.894,9278.603,9747.104,14460.816,14871.745,14652.428,
2099,283.26215853844445,8.806186,,,,167,78,[M+H-H2O]+,,2,2098;2099,300.26524,3563.0312,3853.1033,3787.4043,5822.3784,5792.3486,5940.758,
2103,247.24089817471204,8.806808,,,,167,,,,,,,176.5067,225.52182,206.34473,308.91476,295.1725,311.92297,
2104,265.2513152394301,8.8068075,,,,167,,,,,,,1237.0961,1364.982,1336.0635,1717.8104,1677.2886,1685.9421,
2105,657.4557046485376,8.8068075,,,,167,,,,,,,165.97426,176.37846,219.01982,449.27924,467.06876,497.1155,
2101,469.3271678621706,8.807452,,,,167,,,,,,,131.28247,185.88893,458.85162,819.0515,618.7274,449.14075,
2106,639.4851436706832,8.8080225,,,,167,,,,,,,87.311226,120.46059,122.91437,248.08394,246.66449,255.77672,
2110,478.2910432165818,8.809277,,,,167,,,,,,,833.60443,823.35474,907.89014,249.26465,267.7294,272.25714,
2113,655.4515707970764,8.8105135,,,,,,,,,,,152.09798,164.37616,172.74623,419.2682,465.39072,439.238,
2127,299.2568029167921,8.845448,,,,170,79,[M+H]+,,2,2132;2127,298.2495,959.02203,1020.5367,1041.3046,2271.0957,2394.6345,2345.5393,
2129,322.2460343481283,8.846027,,,,170,,,,,,,1339.8307,1462.6576,1532.3224,3545.3118,3656.2996,3638.2668,
2131,337.2720684709973,8.846653,,,,170,,,,,,,616.85474,668.196,756.1864,302.29797,288.16827,281.86545,
2132,321.2386745797716,8.847263,,,,170,79,[M+Na]+,,3,2132;2135;2127,298.2495,5906.2275,6225.527,6478.814,17726.146,18146.545,17912.273,
2133,539.3171377160453,8.847259,,,,170,,,,,,,3710.506,3675.4214,4344.146,2099.9243,2111.0234,2114.1401,
2135,281.24622365437216,8.847867,,,,170,79,[M+H-H2O]+,,2,2132;2135,298.2495,854.0257,945.6421,983.31586,2351.3525,2255.4878,2088.6719,
2137,355.281981892998,8.84849,,,,170,,,,,,,1070.9926,1133.8843,1107.9384,559.95715,480.6782,531.782,
2141,313.2723872835858,8.850942,,,,170,,,,,,,2575.8206,2861.43,2900.7366,6320.8315,6393.032,6268.063,
2142,677.3695978502316,8.8509445,,,,170,,,,,,,1506.4564,1571.4072,1723.0077,529.2837,557.59827,533.727,
2144,401.28826331389155,8.852164,,,,170,,,,,,,299.67004,338.2822,350.6521,156.33577,141.32997,146.32812,
2145,865.4375156734687,8.852169,,,,170,80,[M+Na]+,,2,2147;2145,842.44842,2949.9006,3250.0593,3450.1638,1661.92,1663.4084,1709.5759,
2147,860.4823632197017,8.852775,,,,170,80,[M+NH4]+,,2,2147;2145,842.44842,206.66817,219.5259,218.58745,81.872986,89.66046,90.77108,
2152,515.317074722214,8.8558445,,,,170,,,,,,,505.6103,496.27216,618.84216,369.10733,372.08856,366.0516,
2155,278.2465642986645,8.877209,,,,150,,,,,,,3456.5964,2916.9155,3827.0056,5861.993,3948.5144,6204.636,
2156,279.24795948332,8.880258,,,,150,,,,,,,553.372,462.15488,413.79495,1293.9607,665.9089,1315.3356,
2162,285.2411907717771,8.888166,,,,169,81,[M+H-H2O]+,,2,2162;2172,302.24446,919.0399,965.29706,706.3556,1161.0375,968.5196,865.98645,
2163,703.3852062150855,8.888166,,,,169,82,[M+Na]+,,2,2163;2170,680.39609,5623.747,5909.498,6665.4766,2996.5264,3177.991,3081.5005,
2164,303.2517209128778,8.888781,,,,169,81,[M+H]+,,2,2164;2172,302.24446,360.04865,386.6709,254.5266,441.6304,357.4029,333.37305,
2167,339.28789165012154,8.8899975,,,,169,,,,,,,1431.4008,1537.2458,1565.643,641.39166,682.7788,669.5737,
2168,489.36444551607565,8.890611,,,,169,,,,,,,267.36472,1253.2833,491.525,369.57996,575.7652,911.41943,
2169,357.29837380253645,8.891225,,,,169,,,,,,,2630.6045,2775.4902,2848.0703,1130.4673,1209.4979,1155.6682,
2172,325.23366146688176,8.893669,,,,169,81,[M+Na]+,,3,2162;2164;2172,302.24446,1548.4758,1652.9534,1213.587,2244.7463,1824.1079,1724.1448,
2178,300.2317976768467,8.90783,,,,,,,,,,,1032.9857,881.6136,1085.8905,2481.214,1648.44,2530.5015,
2128,282.26668353169384,8.911015,,,,,,,,,,,606.6301,762.6027,731.1712,614.66046,327.03934,319.43243,
2187,254.28132561294606,8.912108,,,,171,,,,,,,64.26319,32.47428,15.560403,101.141655,31.699125,121.70327,
2182,254.24672867642803,8.913363,,,,171,84,[M+H]+,,2,2182;2186,253.23939,12719.336,13188.676,15640.978,20178.104,14483.196,21196.39,
2185,237.22012855845878,8.914605,,,,171,83,[M+H]+,,2,2185;2182,236.21288,204.13512,212.65915,285.9199,356.4744,232.65117,400.35825,
2186,276.2285507242489,8.915216,,,,171,84,[M+Na]+,,2,2182;2186,253.23939,2002.9861,2092.0427,2649.5872,4664.299,3004.416,4924.872,
2223,321.23870285877587,8.919039,,,,176,86,[M+Na]+,,3,2223;2221;2226,298.2495,1406.014,1533.9414,1555.9526,5999.9907,6488.4453,7230.368,
2190,335.25666029412577,8.921375,,,,171,85,[M+H-H2O]+,,2,2192;2190,352.25991,428.86862,460.67456,480.01572,274.7538,270.1427,276.74103,
2191,353.2671615528618,8.921989,,,,171,85,[M+H]+,,2,2192;2191,352.25991,2537.2039,2820.2825,2672.8916,1444.3413,1692.1036,1497.4296,
2192,375.2491063977879,8.921989,,,,171,85,[M+Na]+,,3,2192;2191;2190,352.25991,2920.9626,3168.0193,3178.979,2102.081,2406.1206,2163.6494,
2170,698.4300092694453,8.923842,,,,169,82,[M+NH4]+,,2,2163;2170,680.39609,165.50114,168.1978,179.1028,62.652332,82.806625,54.930336,
2193,242.24669713873595,8.925083,,,,171,,,,,,,830.6802,995.1219,1031.9436,1399.8094,1048.9926,1438.7139,
2221,281.2461613660488,8.936026,,,,176,86,[M+H-H2O]+,,2,2223;2221,298.2495,265.6162,312.75586,347.1315,328.05292,233.91779,935.8203,
2198,500.27306220022723,8.93977,,,,176,87,[M+Na]+,,2,2201;2198,477.28388,214.92337,229.18906,239.4025,107.90168,114.98663,111.18309,
2199,350.2651836293774,8.940945,,,,176,88,[M+Na]+,,2,2199;2205,327.27598,2903.425,2582.1404,3144.2607,3881.628,3891.7654,4205.3184,
2176,703.253194784681,8.942475,,,,,,,,,,,161.10686,189.56932,171.05043,81.99524,114.479385,53.523872,
2200,495.307129410001,8.94282,,,,,,,,,,,264.9192,165.47884,519.52203,354.6418,208.82045,165.58357,
2201,478.2911884310831,8.944041,,,,176,87,[M+H]+,,2,2201;2198,477.28388,4709.341,4748.657,4685.06,1495.2332,1589.6953,1511.0868,
2202,454.29105209581707,8.94465,,,,176,,,,,,,486.69547,484.98453,474.21106,178.77516,207.95772,174.56949,
2205,328.2832676234242,8.95198,,,,176,88,[M+H]+,,2,2199;2205,327.27598,861.9248,875.72797,933.7084,996.67566,1104.1981,1011.1643,
2210,539.2215353510124,8.953177,,,,158,,,,,,,162.61122,162.19547,215.1747,38.299526,70.49308,15.165981,
2206,534.3619781819897,8.953208,,,,176,89,[M+NH4]+,,3,2212;2211;2206,516.32804,219.3241,230.49211,251.30115,111.34832,115.19586,95.86332,
2211,555.2910876468508,8.955011,,,,176,89,[M+K]+,,3,2212;2211;2206,516.32804,145.99973,146.78128,188.23508,70.34315,42.44023,79.53157,
2212,539.31726066054,8.955026,,,,176,89,[M+Na]+,,3,2212;2211;2206,516.32804,8888.824,8989.871,9804.26,4642.8755,5070.0635,4770.447,
2207,245.22515868382857,8.956237,,,,176,,,,,,,157.86334,187.017,181.0304,28.124762,76.84651,72.205696,
2215,337.2719611435522,8.956244,,,,176,,,,,,,909.747,972.1962,1049.4584,496.5843,495.8101,465.95734,
2217,282.2768044671182,8.959922,,,,176,,,,,,,1562.0769,1642.242,1538.6407,1921.9203,1802.1315,1580.8115,
2218,355.2807273112806,8.959917,,,,176,,,,,,,2642.2131,2839.8,2941.4844,1420.627,1549.9402,1473.7598,
2226,299.2568475084947,8.960533,,,,176,86,[M+H]+,,2,2223;2226,298.2495,424.01486,448.45364,430.14957,115.50265,163.21393,380.38647,
2220,263.23560731398203,8.961133,,,,176,,,,,,,765.24927,838.98505,859.2417,382.54306,437.87625,431.61597,
2224,341.26520281979475,8.969681,,,,,,,,,,,260.9286,248.91595,355.13095,354.9479,366.38202,374.8672,
2227,518.3225016966758,8.973403,,,,176,,,,,,,1873.2482,1803.9556,1799.0254,796.7082,814.71185,792.10144,
2229,506.5276532693092,8.976396,,,,,,,,,,,4771.839,6293.6646,7947.9546,4543.6367,3244.2422,3707.7734,
2235,703.2558615484108,8.989881,,,,178,,,,,,,435.1739,460.23068,447.22284,198.41104,224.87431,190.09386,
2238,703.3852703774477,8.99293,,,,178,90,[M+Na]+,,3,2251;2238;2239,680.39598,14313.04,15256.089,16107.162,7590.8604,7913.8896,7780.0347,
2239,719.359015726664,8.992931,,,,178,90,[M+K]+,,2,2238;2239,680.39598,209.08629,242.14401,274.90347,103.78218,109.546394,86.73135,
2241,265.2469402179991,8.994159,,,,178,,,,,,,551.1788,590.6442,631.5484,239.15947,219.45212,233.14221,
2242,339.2879320125978,8.994156,,,,178,,,,,,,2302.3213,2508.3076,2537.5479,1027.8835,1082.6561,1049.2877,
2249,357.29844722553645,8.997216,,,,178,,,,,,,4462.5537,4918.647,5107.2427,2019.6295,1992.0542,1980.7876,
2251,698.4298641718082,8.998475,,,,178,90,[M+NH4]+,,2,2251;2238,680.39598,451.78387,510.67853,560.18335,215.34558,227.39886,223.84851,
2257,541.3291463536854,9.009023,,,,162,,,,,,,1204.2184,1244.0367,1343.3386,863.0059,835.83923,821.9698,
2258,427.303827857733,9.009642,,,,162,,,,,,,660.5479,764.10266,749.0788,466.92276,476.7699,440.4054,
2266,354.2706352257526,9.022906,,,,178,,,,,,,3441.7378,3745.1626,3857.144,2245.9053,2394.3962,2371.3538,
2269,353.26719931561024,9.0241785,,,,178,91,[M+H]+,,4,2279;2273;2269;2270,352.2598,15333.134,16620.234,17022.506,9939.922,10406.339,10280.175,
2270,370.2936799064253,9.024198,,,,178,91,[M+NH4]+,,5,2279;2273;2269;2278;2270,352.2598,752.3434,937.313,980.91644,601.7688,624.73016,623.6772,
2272,261.22005004866566,9.024828,,,,178,,,,,,,1107.1313,1174.3691,1211.7504,771.62415,761.3703,779.87335,
2273,375.2491208079159,9.024838,,,,178,91,[M+Na]+,,5,2279;2273;2269;2270;2278,352.2598,17097.383,18946.512,19757.762,14304.601,14663.55,14630.351,
2278,335.25635145286725,9.0261135,,,,178,91,[M+H-H2O]+,,4,2279;2273;2270;2278,352.2598,1098.8951,1171.8892,1195.5736,719.5623,767.6725,751.03577,
2279,391.2228533002635,9.026722,,,,178,91,[M+K]+,,5,2279;2273;2269;2270;2278,352.2598,228.31282,279.83542,293.35858,196.2649,199.83842,211.26694,
2300,265.234662893898,9.027092,,,,,,,,,,,385.9766,423.94058,293.47614,120.938995,122.36351,132.06949,
2290,507.26996617010826,9.045716,,,,177,92,[M+Na]+,,2,2290;2293,484.2808,1846.8123,1865.1228,2018.7621,3794.424,3860.0828,3882.6035,
2293,485.28813416023075,9.04884,,,,177,92,[M+H]+,,2,2290;2293,484.2808,759.92584,822.23126,837.8213,1720.8607,1731.5493,1774.0883,
2295,385.2910219931469,9.050128,,,,156,,,,,,,667.8599,680.76514,868.76794,915.7784,943.7984,918.68964,
2297,544.3548593730806,9.052006,,,,177,,,,,,,603.8988,694.20654,745.4546,1410.264,1557.0288,1425.7913,
2301,376.3171629681603,9.055722,,,,177,93,[M+Na]+,,2,2301;2302,353.32796,298.12808,368.70956,385.4048,391.40567,415.85727,465.1811,
2302,336.32469085758754,9.056992,,,,177,93,[M+H-H2O]+,,2,2301;2302,353.32796,491.9002,524.333,482.5082,512.38245,575.65063,596.8369,
2305,599.4504965160294,9.058005,,,,157,,,,,,,2994.2258,73.45512,0,0,0,48.180428,
2303,429.3711574053141,9.059092,,,,157,,,,,,,3574.5159,205.94351,205.42555,250.15967,0,0,
2304,663.4891196365478,9.063113,,,,,,,,,,,613.1711,1834.8928,1346.2833,901.68884,829.8866,1345.8776,
2306,324.28835073413575,9.069375,,,,181,94,[M+H]+,,2,2306;2308,323.28109,959.958,989.99805,1025.0917,496.9901,539.9278,515.91406,
2314,363.2767877160347,9.069936,,,,181,,,,,,,767.9224,665.98425,19.68233,857.19574,863.9997,899.12775,
2308,346.2703253922916,9.0706,,,,181,94,[M+Na]+,,2,2306;2308,323.28109,371.1262,436.10544,468.6156,224.50885,249.95523,228.45514,
2311,357.22379509478327,9.073047,,,,181,,,,,,,2484.2864,2149.868,0,3228.5896,3318.0444,3376.005,
2318,476.2731501786668,9.075549,,,,181,95,[M+Na]+,,3,2321;2318;2323,453.28392,140.8394,157.86096,177.19202,83.386444,96.20778,87.17494,
2323,454.29116525145224,9.078006,,,,181,95,[M+H]+,,2,2318;2323,453.28392,3923.3796,3745.7458,3682.3237,1354.7551,1433.3782,1406.3105,
2324,515.3173374829767,9.07801,,,,181,,,,,,,1842.7596,1978.3862,2176.6863,961.3236,1090.0724,1004.1841,
2321,436.280648569199,9.081059,,,,181,95,[M+H-H2O]+,,2,2321;2318,453.28392,117.91261,109.910614,101.25029,23.41449,7.799745,4.3593507,
2332,329.2673963434384,9.083526,,,,181,,,,,,,440.91373,493.93494,495.23703,268.54086,301.12622,288.52463,
2382,331.2412151478307,9.083795,,,,181,,,,,,,2392.0754,2107.0977,732.38025,2524.9507,2380.6086,2773.6484,
2333,351.2497186399667,9.084756,,,,181,,,,,,,805.30414,920.27295,887.82837,568.49725,722.629,604.099,
2331,343.3376771765474,9.086005,,,,181,,,,,,,3853.0193,4201.991,14696.844,9601.131,7238.8115,9224.437,
2338,480.3068859791825,9.091514,,,,,,,,,,,1176.984,1099.6981,1113.8191,508.07248,528.47656,508.93402,
2340,429.31706395249716,9.092099,,,,,,,,,,,1439.5106,1552.7415,1743.5704,1633.7742,1769.5859,1324.1692,
2343,473.34313115956894,9.0964365,,,,,,,,,,,975.735,1026.2451,1116.3472,1150.9792,1199.3715,1177.8541,
2342,647.4926547156068,9.110944,,,,,,,,,,,56.192337,937.26874,791.98065,1040.6263,1023.7359,1255.7836,
2349,357.2983916011129,9.111942,,,,180,,,,,,,2975.1594,3220.5457,3191.9717,1852.7855,2102.6106,1971.3566,
2350,541.3328751026453,9.112567,,,,180,96,[M+Na]+,,3,2353;2358;2350,518.34379,7264.3765,7744.062,8158.888,5255.224,5822.6113,5459.653,
2352,339.28792424131296,9.113814,,,,180,,,,,,,1749.5657,1885.0634,2007.8539,1143.0449,1203.0347,1157.3906,
2353,557.3068500874123,9.113828,,,,180,96,[M+K]+,,3,2358;2353;2350,518.34379,167.51385,165.92636,192.75261,89.72096,109.22307,108.6014,
2358,501.34073627335573,9.122052,,,,180,96,[M+H-H2O]+,,3,2353;2358;2350,518.34379,283.98145,316.01074,295.1937,33.519176,183.65582,180.52306,
2364,280.3155495710075,9.126458,,,,182,,,,,,,33.315605,18.06797,74.401405,287.5171,53.56521,337.10834,
2360,517.3679961042156,9.126483,,,,,,,,,,,636.503,726.19745,613.1214,757.5212,785.5069,762.4493,
2330,409.3812339654464,9.129336,,,,,,,,,,,1380.3737,431.75583,484.44327,390.22556,206.1041,305.95184,
2362,282.2725773846324,9.130265,,,,182,,,,,,,791.604,752.9781,879.58734,1219.9381,905.2583,1268.0591,
2354,541.2371004118285,9.130267,,,,,,,,,,,141.51096,178.14531,188.52759,65.35138,99.65605,39.983063,
2363,559.5131986152317,9.130883,,,,182,,,,,,,2716.1167,943.8812,1431.6653,2629.1611,1177.5105,2886.5498,
2369,281.26529595336604,9.13152,,,,182,,,,,,,4188.919,3674.1333,4903.41,7666.88,4728.7515,8079.317,
2370,280.262311868574,9.133426,,,,182,98,[M+NH4]+,,3,2370;2378;2380,262.22848,20388.637,18315.63,22398.934,30515.986,21947.123,31705.941,
2371,302.244133296023,9.135339,,,,182,97,[M+Na]+,,2,2370;2371,279.25498,6517.6885,5622.2812,7129.6353,13790.981,8918.464,14214.662,
2376,264.23903747873675,9.141069,,,,182,,,,,,,439.02145,171.4613,459.6632,549.635,310.67703,596.4149,
2378,245.22521021878856,9.141084,,,,182,98,[M+H-H2O]+,,2,2370;2378,262.22848,611.2872,565.6265,627.3414,786.7548,546.64374,793.6755,
2380,263.2357151011008,9.14232,,,,182,98,[M+H]+,,2,2370;2380,262.22848,2123.588,2025.2794,2293.4753,2682.296,1867.496,2908.7622,
2383,339.17692537192397,9.14485,,,,182,99,[M+Na]+,,2,2385;2383,316.18963,0,0,700.291,0,0,0,
2388,512.5019711562136,9.149324,,,,182,,,,,,,448.99326,290.84985,414.13733,561.1751,304.2046,440.73392,
2393,469.3300533745068,9.155806,,,,,,,,,,,1973.7777,1597.1903,1153.9431,854.80945,1045.4359,2296.98,
2399,337.27234799649716,9.161389,,,,183,100,[M+H-H2O]+,,2,2402;2399,354.27543,1690.3866,1864.1606,1786.4469,659.02985,839.0287,696.37506,
2401,561.3950665028567,9.162011,,,,,,,,,,,334.19415,355.2382,378.73547,500.8233,410.3555,411.0819,
2402,377.2647082260771,9.162647,,,,183,100,[M+Na]+,,3,2402;2399;2397,354.27543,5806.0776,6462.0684,6239.881,2575.5498,3295.2065,2804.111,
2403,547.5178121351958,9.162631,,,,183,,,,,,,263.85754,226.29604,352.5432,599.08167,271.3224,683.43134,
2410,268.2622563670052,9.170877,,,,183,101,[M+H]+,,2,2410;2412,267.25497,3245.2585,3359.1946,3864.996,5167.3003,3731.5142,5536.522,
2397,355.28243307108113,9.172672,,,,183,100,[M+H]+,,2,2402;2397,354.27543,2723.1875,2898.1438,2859.2183,1470.5273,1680.045,1482.509,
2385,299.1882570420277,9.174184,,,,182,99,[M+H-H2O]+,,2,2385;2383,316.18963,0,0,1166.0867,8.1957855,4.171524,3.9876947,
2412,290.2441739046025,9.1753025,,,,183,101,[M+Na]+,,2,2410;2412,267.25497,452.74124,462.18015,522.49713,1032.5922,728.5983,994.438,
2413,518.3224474436767,9.175303,,,,183,102,[M+H]+,,2,2413;2414,517.31556,9119.155,8945.591,8530.235,3205.8489,3306.9824,3156.8442,
2414,540.3051719235308,9.175908,,,,183,102,[M+Na]+,,2,2413;2414,517.31556,696.07043,717.6239,750.8744,263.70718,284.89777,260.1401,
2418,700.5159462434565,9.179367,,,,,,,,,,,0,0,333.70624,0,0,0,
2448,501.340495497353,9.186421,,,,186,103,[M+H-H2O]+,,2,2448;2445,518.34382,235.7515,231.3561,263.8701,95.2926,126.98396,111.3956,
2427,447.3451784678109,9.191094,,,,,,,,,,,1259.9365,78.88475,213.2903,1510.0367,1547.9657,95.07692,
2423,609.3231493917124,9.192233,,,,174,,,,,,,0,0,0,1233.9302,0,0,
2426,479.3113486686532,9.194764,,,,174,,,,,,,950.007,930.2163,952.2764,828.2148,1054.0573,877.81635,
2430,343.337650948212,9.197284,,,,165,,,,,,,6736.1094,12837.898,3079.6348,623.6239,6422.486,603.5916,
2431,421.3093586321076,9.198524,,,,174,,,,,,,520.5948,544.2014,598.474,382.39856,431.82303,385.5272,
2435,439.3189544718003,9.204817,,,,,,,,,,,396.76486,407.2408,401.54654,288.1492,322.92102,275.01202,
2437,495.3104911500186,9.207328,,,,,,,,,,,417.91068,492.0046,471.7007,230.09308,45.756668,100.92516,
2440,427.2616083945889,9.211893,,,,,,,,,,,6.7883563,4.483164,0,1262.8911,8.159931,5.657942,
2445,536.3779495236839,9.214847,,,,186,103,[M+NH4]+,,4,2448;2445;2458;2457,518.34382,432.4049,433.4897,424.6141,299.53415,301.5753,306.03,
2456,547.311201195495,9.218611,,,,186,,,,,,,348.31274,398.14206,440.55222,205.35143,261.55753,220.54604,
2457,541.3328669623252,9.219238,,,,186,103,[M+Na]+,,3,2445;2458;2457,518.34382,22330.264,22977.965,25134.89,14864.529,16584.59,15483.022,
2458,557.306870998836,9.21925,,,,186,103,[M+K]+,,3,2445;2458;2457,518.34382,415.72635,453.18695,516.5872,258.70273,306.69525,290.02194,
2464,339.28778887180096,9.220478,,,,186,,,,,,,3886.4844,4014.7568,4112.3584,2380.884,2573.8083,2475.227,
2465,357.2982921878924,9.220496,,,,186,,,,,,,7237.9062,7579.9985,7961.4976,4668.792,4984.1157,4784.24,
2466,480.30743294777585,9.220496,,,,186,,,,,,,7478.864,7534.1685,7464.426,3184.1704,3436.7463,3275.9863,
2472,265.25107552902324,9.222363,,,,186,,,,,,,777.53754,833.53595,861.77826,425.06876,474.87234,437.83942,
2474,541.2376741856262,9.2242775,,,,186,,,,,,,578.32214,559.6766,656.90106,330.51074,339.85516,333.3494,
2411,535.5164919313655,9.228864,,,,,,,,,,,150.55684,152.9096,234.63625,153.63118,267.51505,536.3117,
2479,535.512263875398,9.242728,,,,166,,,,,,,418.65396,153.43561,310.39294,476.22372,279.3619,750.54083,
2483,494.3224546074187,9.247224,,,,,,,,,,,659.4385,734.3099,730.67737,182.13829,204.6334,208.74962,
2486,278.24430543877776,9.253744,,,,187,104,[M+Na]+,,3,2490;2486;2487,255.25517,857.19867,1133.5752,1248.07,2829.4683,2158.6704,3234.9055,
2487,511.5178611660886,9.25377,,,,187,104,[2M+H]+,,2,2486;2487,255.25517,713.1902,925.9493,1050.8026,1791.4792,1014.2844,2241.0715,
2496,356.28553628613196,9.254447,,,,187,,,,,,,2210.3354,2232.6887,2427.026,1587.8676,1555.6028,1307.9386,
2490,256.2624033262682,9.255095,,,,187,104,[M+H]+,,2,2490;2486,255.25517,15533.014,17512.555,18277.055,22004.314,17815.047,23817.66,
2534,280.24304268003493,9.256469,,,,190,,,,,,,4236.55,4405.3574,4564.894,7928.3125,6129.091,9209.827,
2500,399.3066408655095,9.259886,,,,190,,,,,,,942.4384,976.35443,1284.0028,1296.0114,1364.5881,1323.8599,
2502,337.2723054779808,9.260339,,,,187,105,[M+H-H2O]+,,3,2515;2502;2508,354.27562,4262.3467,4384.223,4505.8325,2052.6038,2342.0134,2101.655,
2503,263.23568906547393,9.261001,,,,187,,,,,,,2895.7168,3031.0571,3115.0542,1638.9528,1711.3746,1632.4833,
2505,355.28181439255303,9.261631,,,,187,,,,,,,10549.649,11010.485,11177.663,5792.294,6713.0835,5912.2124,
2508,372.3096085203959,9.262914,,,,187,105,[M+NH4]+,,3,2515;2502;2508,354.27562,677.83246,711.3207,734.4963,410.78796,480.9591,435.37537,
2514,393.23866634792586,9.270259,,,,187,105,[M+K]+,,2,2515;2514,354.27562,469.22916,494.80902,553.7346,281.76138,318.00168,294.30014,
2515,377.26482128023326,9.271536,,,,187,105,[M+Na]+,,4,2515;2502;2514;2508,354.27562,29919.08,32589.738,34778.504,20203.102,22615.314,21011.967,
2520,313.272411652207,9.289517,,,,190,,,,,,,4858.5366,4795.8555,3764.363,3958.5747,3362.9004,3210.21,
2524,520.3375560489491,9.298178,,,,190,,,,,,,5463.553,5948.1616,5934.859,1929.8721,1902.3743,2050.7979,
2529,279.23074090666154,9.302792,,,,190,106,[M+H]+,,2,2549;2529,278.2233,19713.564,20187.1,20784.902,16816.744,18145.428,17218.084,
2531,655.4862834534201,9.302854,,,,190,,,,,,,2030.1406,159.17267,191.90863,253.73598,191.76372,86.30724,
2533,261.2200719609768,9.304133,,,,190,,,,,,,983.81775,1024.2297,1063.954,768.7639,849.26715,800.0482,
2538,589.5354073022091,9.308066,,,,190,,,,,,,624.83276,672.12317,743.31866,633.9569,744.7419,669.03436,
2542,365.2648258057657,9.3107,,,,190,,,,,,,640.38763,755.2615,853.4516,544.025,647.7936,591.3472,
2543,469.3270071383949,9.311357,,,,190,,,,,,,637.1786,676.80457,735.2121,2584.4473,2701.6624,848.70624,
2519,331.2828692366739,9.31462,,,,190,,,,,,,1312.5754,1282.8037,991.62305,4462.085,938.6818,3144.4382,
2548,590.5456787719744,9.318553,,,,190,,,,,,,1487.5094,1392.6509,1193.1869,1216.2094,1672.9835,1173.7938,
