formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C21H39N3O4	[M + H]+	C21H40N3O4+	Amino acids and Peptides	0.926	Small peptides	0.907	Tripeptides	0.737	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.997	Amino acids, peptides, and analogues	0.977	Amino acids and derivatives	0.974	N-acyl-alpha amino acids and derivatives	0.646	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Oxazinanes; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Morpholines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Dialkyl ethers; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Alpha amino acid amides; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	398.305	372	6.206	816700145645038001	816699067088024328	816699067088024327	1094	
1	C14H24N2O7S2	[M + H]+	C14H25N2O7S2+	Fatty acids	0.584	Small peptides	0.295	N-acyl amines	0.454	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.984	Amino acids, peptides, and analogues	0.576	Amino acids and derivatives	0.574	Amino acids	0.550	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Sulfonyls; Organosulfonic acids; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Medium-chain fatty acids; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	397.108	372	6.206	816700168218786428	816699067297739545	816699067297739544	1095	
4	C9H14OSi	[M + H]+	C9H15OSi+	Fatty acids	0.378	Fatty acyls	0.318	Halogenated fatty acids	0.173	Benzenoids	0.565	Benzene and substituted derivatives	0.608					Benzene and substituted derivatives	0.608	Organic compounds; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	167.088	378	6.302	816700146299349596	816699068618945448	816699068618945447	1114	
1	C25H46N2O5	[M + H]+	C25H47N2O5+	Amino acids and Peptides	0.232	Linear polyketides	0.162	Open-chain polyketides	0.154	Organic acids and derivatives	0.992	Carboxylic acids and derivatives	0.985	Amino acids, peptides, and analogues	0.885	Amino acids and derivatives	0.883	Amino acids and derivatives	0.883	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Oxazinanes; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Morpholines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	455.347	380	6.330	816700145980582400	816699069025792972	816699069025792971	1140	
1	C27H42O5	[M + H3N + H]+	C27H46NO5+	Terpenoids	0.971	Steroids	0.733	Ergostane steroids	0.084	Lipids and lipid-like molecules	0.968	Steroids and steroid derivatives	0.825	Oxosteroids	0.691	3-oxosteroids	0.612	3-oxosteroids	0.612	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Oxosteroids; Carboxylic acid esters; Carbonyl compounds; 3-oxosteroids; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	464.333	380	6.331	816700140012087519	816699069227119576	816699069227119575	1143	
1	C27H52N2O3	[M + H]+	C27H53N2O3+	Fatty acids	0.974	Fatty amides	0.669	N-acyl ethanolamines (endocannabinoids)	0.253	Lipids and lipid-like molecules	0.924	Fatty Acyls	0.918	Fatty amides	0.844	N-acyl amines	0.868	N-acyl amines	0.868	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	453.403	380	6.331	816700154008481965	816699069432640483	816699069428446178	1146	
4	C21H37N9O4	[M + H]+	C21H38N9O4+	Amino acids and Peptides	0.975	Oligopeptides	0.946	Tripeptides	0.280	Organic acids and derivatives	0.978	Carboxylic acids and derivatives	0.963	Amino acids, peptides, and analogues	0.931	Amino acids and derivatives	0.920	N-acyl-alpha amino acids and derivatives	0.644	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	480.302	380	6.333	816700160983611059	816699069650744303	816699069650744302	1152	
1	C24H44N4O4	[M + H]+	C24H45N4O4+	Amino acids and Peptides	0.933	Small peptides	0.812	Tripeptides	0.720	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.956	Peptides	0.564	Dipeptides	0.550	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	453.342	381	6.345	816700159016481981	816699070342804501	816699070342804500	1145	
2	C21H42N8O3	[M + H]+	C21H43N8O3+	Alkaloids	0.443	Pseudoalkaloids (transamidation)	0.052	Purine alkaloids	0.040	Organic acids and derivatives	0.759	Carboxylic acids and derivatives	0.511	Amino acids, peptides, and analogues	0.542	Amino acids and derivatives	0.539	Amino acids and derivatives	0.539	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Oxazinanes; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Morpholines; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Dialkyl ethers; Aminopyrimidines and derivatives; Diazines; Secondary carboxylic acid amides; Trialkylamines; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	455.347	382	6.359	816700156017553829	816699070560908320	816699070556714015	1185	
1	C24H44N4O4	[M + H]+	C24H45N4O4+	Amino acids and Peptides	0.955	Small peptides	0.778	Tripeptides	0.701	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.970	Peptides	0.573	Dipeptides	0.538	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	453.342	384	6.398	816700160950056605	816699071072613443	816699071072613442	1222	
1	C27H45NO5	[M + H]+	C27H46NO5+	Alkaloids	0.858	Pseudoalkaloids (transamidation)	0.840	Steroidal alkaloids	0.377	Organic acids and derivatives	0.793	Carboxylic acids and derivatives	0.777	Amino acids, peptides, and analogues	0.584	Amino acids and derivatives	0.583	Amino acids and derivatives	0.583	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Oxazinanes; Ketones; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Morpholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	464.333	384	6.399	816700162451617974	816699071265551451	816699071265551450	1225	
1	C18H33N3O3	[M + H]+	C18H34N3O3+	Amino acids and Peptides	0.452	Small peptides	0.567	Tripeptides	0.092	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.996	Amino acids, peptides, and analogues	0.987	Amino acids and derivatives	0.987	Alpha amino acid amides	0.759	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Oxazinanes; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Morpholines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Dialkyl ethers; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Alpha amino acid amides; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	340.259	386	6.431	816700162577447116	816699071542375552	816699071538181247	1201	
3	C9H14OSi	[M + H]+	C9H15OSi+	Fatty acids	0.392	Fatty acyls	0.328	Halogenated fatty acids	0.194	Benzenoids	0.467	Benzene and substituted derivatives	0.529					Benzene and substituted derivatives	0.529	Organic compounds; Organooxygen compounds; Benzene and substituted derivatives; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	167.088	386	6.439	816700160845198973	816699071634650249	816699071630455944	1176	
1	C26H41N5O4	[M + Na]+	C26H41N5NaO4+	Amino acids and Peptides	0.986	Small peptides	0.744	Tripeptides	0.521	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.996	Amino acids, peptides, and analogues	0.974	Peptides	0.456	Dipeptides	0.527	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	510.310	386	6.441	816700242885798430	816699071718536337	816699071718536336	1188	
2	C32H50N2O3	[M + H]+	C32H51N2O3+	Alkaloids	0.581	Pseudoalkaloids (transamidation)	0.582	Steroidal alkaloids	0.489	Lipids and lipid-like molecules	0.845	Steroids and steroid derivatives	0.817					Steroids and steroid derivatives	0.817	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Oxazinanes; Ketones; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Morpholines; Carboxylic acid amides; Carboxylic acid derivatives; Dialkyl ethers; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	511.389	387	6.444	816700172060770607	816699073014576309	816699073014576308	1197	
1	C30H55N5O5	[M + H]+	C30H56N5O5+	Amino acids and Peptides	0.982	Small peptides	0.562	Tripeptides	0.664	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.991	Amino acids, peptides, and analogues	0.977	Peptides	0.684	Dipeptides	0.614	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	566.426	393	6.544	816700175302968235	816699073937323292	816699073937323291	1238	
2	C17H18N4O3	[M + Na]+	C17H18N4NaO3+	Alkaloids	0.776	Small peptides	0.217	Dipeptides	0.087	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.986	Amino acids, peptides, and analogues	0.951	Amino acids and derivatives	0.949	Alpha amino acids and derivatives	0.954	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Anilides; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Carboxylic acid amides; Ureas; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; N-arylamides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	349.128	397	6.609	816700174115980010	816699074868458844	816699074864264539	1250	
3	C18H28O3	[M - H2O + H]+	C18H27O2+	Fatty acids	0.996	Octadecanoids	0.876	Other Octadecanoids	0.908	Lipids and lipid-like molecules	0.979	Fatty Acyls	0.959	Lineolic acids and derivatives	0.628			Lineolic acids and derivatives	0.628	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	275.200	397	6.623	816700175957279852	816699075195614599	816699075195614598	1255	
